order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivered_date,region,returned,request_date,return_reason,total_amount,shipping_cost,profit,customer_age,customer_gender,calc_total,is_returned,returned_amount,net_sales,gross_before_discount,discount_amount,delivery_days,return_lag_days,year_month,year,quarter,weekday,month_num,age_group,price_band,discount_band,delivery_band,profit_pct_of_sales,net_profit,is_partial_month
O126053,C14325,P248324,Toys,20.32,0.05,3,PayPal,2025-03-31,2025-04-05,East,No,,Not Returned,57.91,6.91,16.25,59,Female,57.912,0,0.0,57.91,60.96,3.0500000000000043,5,,2025-03-01,2025,2025Q1,Monday,3,56-69,$20-50,1-5%,4-5d,0.2806078397513383,16.25,0
O126054,C11191,P234377,Toys,9.72,0.2,1,Credit Card,2025-06-14,2025-06-20,East,No,,Not Returned,7.78,3.22,-0.11,52,Male,7.776000000000001,0,0.0,7.78,9.72,1.9400000000000004,6,,2025-06-01,2025,2025Q2,Saturday,6,46-55,<$20,11-20%,6-7d,-0.014138817480719794,-0.11,0
O126055,C13880,P214533,Sports,63.69,0.15,1,Debit Card,2024-06-26,2024-07-01,South,No,,Not Returned,54.14,7.97,8.27,43,Female,54.1365,0,0.0,54.14,63.69,9.549999999999997,5,,2024-06-01,2024,2024Q2,Wednesday,6,36-45,$50-100,11-20%,4-5d,0.152752124122645,8.27,0
O126056,C17944,P221827,Sports,195.38,0.0,1,Credit Card,2024-08-27,2024-08-30,Central,No,,Not Returned,195.38,7.91,50.7,29,Male,195.38,0,0.0,195.38,195.38,0.0,3,,2024-08-01,2024,2024Q3,Tuesday,8,26-35,$100-250,0%,0-3d,0.25949431876343537,50.7,0
O126057,C16151,P246339,Toys,5.14,0.0,1,Credit Card,2025-04-29,2025-05-03,Central,No,,Not Returned,5.14,3.69,-1.63,49,Male,5.14,0,0.0,5.14,5.14,0.0,4,,2025-04-01,2025,2025Q2,Tuesday,4,46-55,<$20,0%,4-5d,-0.31712062256809337,-1.63,0
O126058,C13243,P249350,Electronics,365.16,0.0,1,UPI,2024-06-16,2024-06-22,North,No,,Not Returned,365.16,9.43,34.39,20,Male,365.16,0,0.0,365.16,365.16,0.0,6,,2024-06-01,2024,2024Q2,Sunday,6,18-25,$250-500,0%,6-7d,0.09417789462153577,34.39,0
O126059,C11977,P222368,Fashion,17.91,0.05,2,UPI,2025-04-29,2025-05-06,East,No,,Not Returned,34.03,6.34,5.57,41,Male,34.028999999999996,0,0.0,34.03,35.82,1.7899999999999991,7,,2025-04-01,2025,2025Q2,Tuesday,4,36-45,<$20,1-5%,6-7d,0.16367910667058477,5.57,0
O126060,C15479,P225736,Electronics,204.41,0.15,1,Credit Card,2024-11-02,2024-11-10,East,No,,Not Returned,173.75,6.84,14.01,62,Male,173.74849999999998,0,0.0,173.75,204.41,30.659999999999997,8,,2024-11-01,2024,2024Q4,Saturday,11,56-69,$100-250,11-20%,8-10d,0.08063309352517986,14.01,0
O126061,C12242,P217753,Fashion,5.25,0.2,1,Debit Card,2025-02-26,2025-03-02,West,No,,Not Returned,4.2,3.49,-2.02,40,Male,4.2,0,0.0,4.2,5.25,1.0499999999999998,4,,2025-02-01,2025,2025Q1,Wednesday,2,36-45,<$20,11-20%,4-5d,-0.4809523809523809,-2.02,0
O126062,C17436,P230706,Toys,70.57,0.3,1,Credit Card,2024-05-23,2024-05-28,East,No,,Not Returned,49.4,6.85,12.91,50,Male,49.398999999999994,0,0.0,49.4,70.57,21.169999999999995,5,,2024-05-01,2024,2024Q2,Thursday,5,46-55,$50-100,21-30%,4-5d,0.261336032388664,12.91,0
O126063,C13090,P203571,Grocery,2.51,0.15,1,PayPal,2025-02-17,2025-02-21,West,No,,Not Returned,2.13,2.86,-2.69,53,Male,2.1334999999999997,0,0.0,2.13,2.51,0.3799999999999999,4,,2025-02-01,2025,2025Q1,Monday,2,46-55,<$20,11-20%,4-5d,-1.2629107981220657,-2.69,0
O126064,C16497,P226798,Sports,151.77,0.0,1,Debit Card,2025-06-21,2025-06-25,West,No,,Not Returned,151.77,7.24,38.29,51,Male,151.77,0,0.0,151.77,151.77,0.0,4,,2025-06-01,2025,2025Q2,Saturday,6,46-55,$100-250,0%,4-5d,0.2522896488107004,38.29,0
O126065,C11887,P233256,Grocery,11.86,0.0,2,Debit Card,2025-02-14,2025-02-21,East,No,,Not Returned,23.72,5.63,-3.73,46,Male,23.72,0,0.0,23.72,23.72,0.0,7,,2025-02-01,2025,2025Q1,Friday,2,46-55,<$20,0%,6-7d,-0.15725126475548062,-3.73,0
O126066,C15168,P236308,Fashion,91.55,0.0,1,Debit Card,2025-09-10,2025-09-14,South,No,,Not Returned,91.55,7.38,24.66,34,Male,91.55,0,0.0,91.55,91.55,0.0,4,,2025-09-01,2025,2025Q3,Wednesday,9,26-35,$50-100,0%,4-5d,0.2693610049153468,24.66,1
O126067,C14559,P247419,Toys,16.26,0.05,1,PayPal,2025-07-31,2025-08-04,South,No,,Not Returned,15.45,5.74,0.44,65,Male,15.447000000000001,0,0.0,15.45,16.26,0.8100000000000023,4,,2025-07-01,2025,2025Q3,Thursday,7,56-69,<$20,1-5%,4-5d,0.0284789644012945,0.44,0
O126068,C16499,P211059,Fashion,209.51,0.05,1,Credit Card,2024-02-18,2024-02-22,North,Yes,2024-03-16,Defective,199.03,7.3,62.36,60,Male,199.03449999999998,1,199.03,0.0,209.51,10.47999999999999,4,23.0,2024-02-01,2024,2024Q1,Sunday,2,56-69,$100-250,1-5%,4-5d,0.3133196000602924,0.0,0
O126069,C16993,P227003,Grocery,13.3,0.1,1,UPI,2024-10-25,2024-10-29,West,No,,Not Returned,11.97,2.01,-1.05,68,Female,11.97,0,0.0,11.97,13.3,1.33,4,,2024-10-01,2024,2024Q4,Friday,10,56-69,<$20,6-10%,4-5d,-0.08771929824561403,-1.05,0
O126070,C10973,P226453,Toys,20.84,0.0,1,Credit Card,2024-04-07,2024-04-12,South,No,,Not Returned,20.84,4.97,3.37,28,Male,20.84,0,0.0,20.84,20.84,0.0,5,,2024-04-01,2024,2024Q2,Sunday,4,26-35,$20-50,0%,4-5d,0.16170825335892516,3.37,0
O126071,C15277,P230624,Grocery,34.39,0.05,1,Debit Card,2025-06-29,2025-07-02,Central,No,,Not Returned,32.67,5.41,-2.8,35,Female,32.6705,0,0.0,32.67,34.39,1.7199999999999989,3,,2025-06-01,2025,2025Q2,Sunday,6,26-35,$20-50,1-5%,0-3d,-0.08570554025099479,-2.8,0
O126072,C10065,P209056,Toys,7.87,0.15,1,UPI,2024-03-22,2024-03-26,South,No,,Not Returned,6.69,0.63,2.05,56,Male,6.6895,0,0.0,6.69,7.87,1.1799999999999997,4,,2024-03-01,2024,2024Q1,Friday,3,56-69,<$20,11-20%,4-5d,0.30642750373692074,2.05,0
O126073,C16092,P218564,Home,69.35,0.0,4,Credit Card,2024-12-30,2025-01-04,South,No,,Not Returned,277.4,10.08,67.59,62,Female,277.4,0,0.0,277.4,277.4,0.0,5,,2024-12-01,2024,2024Q4,Monday,12,56-69,$50-100,0%,4-5d,0.2436553713049748,67.59,0
O126074,C12906,P211220,Electronics,405.41,0.0,3,Debit Card,2024-10-19,2024-10-23,North,No,,Not Returned,1216.23,11.35,134.6,18,Female,1216.23,0,0.0,1216.23,1216.23,0.0,4,,2024-10-01,2024,2024Q4,Saturday,10,18-25,$250-500,0%,4-5d,0.11066985685273344,134.6,0
O126075,C10570,P211290,Toys,4.99,0.0,3,Debit Card,2023-11-18,2023-11-25,West,No,,Not Returned,14.97,5.54,0.45,49,Other,14.97,0,0.0,14.97,14.97,0.0,7,,2023-11-01,2023,2023Q4,Saturday,11,46-55,<$20,0%,6-7d,0.03006012024048096,0.45,0
O126076,C13892,P220018,Beauty,43.64,0.1,1,Credit Card,2025-09-02,2025-09-06,West,No,,Not Returned,39.28,5.72,11.96,23,Male,39.276,0,0.0,39.28,43.64,4.359999999999999,4,,2025-09-01,2025,2025Q3,Tuesday,9,18-25,$20-50,6-10%,4-5d,0.3044806517311609,11.96,1
O126077,C10307,P249807,Toys,19.62,0.0,1,Credit Card,2025-02-17,2025-02-20,North,No,,Not Returned,19.62,4.1,3.75,18,Male,19.62,0,0.0,19.62,19.62,0.0,3,,2025-02-01,2025,2025Q1,Monday,2,18-25,<$20,0%,0-3d,0.191131498470948,3.75,0
O126078,C13408,P216619,Home,195.16,0.2,1,Credit Card,2025-08-11,2025-08-17,South,No,,Not Returned,156.13,8.79,34.93,51,Male,156.12800000000001,0,0.0,156.13,195.16,39.03,6,,2025-08-01,2025,2025Q3,Monday,8,46-55,$100-250,11-20%,6-7d,0.22372381989367834,34.93,0
O126079,C13742,P216031,Electronics,1555.37,0.1,1,Debit Card,2025-02-19,2025-02-23,North,No,,Not Returned,1399.83,11.41,156.57,20,Male,1399.8329999999999,0,0.0,1399.83,1555.37,155.53999999999996,4,,2025-02-01,2025,2025Q1,Wednesday,2,18-25,$500+,6-10%,4-5d,0.11184929598594115,156.57,0
O126080,C10782,P233756,Electronics,1274.09,0.0,1,Credit Card,2025-02-04,2025-02-07,North,No,,Not Returned,1274.09,10.6,142.29,40,Male,1274.09,0,0.0,1274.09,1274.09,0.0,3,,2025-02-01,2025,2025Q1,Tuesday,2,36-45,$500+,0%,0-3d,0.1116797086548046,142.29,0
O126081,C14216,P217766,Sports,68.37,0.1,2,Credit Card,2025-06-28,2025-07-02,North,No,,Not Returned,123.07,8.36,28.56,26,Female,123.06600000000002,0,0.0,123.07,136.74,13.670000000000016,4,,2025-06-01,2025,2025Q2,Saturday,6,26-35,$50-100,6-10%,4-5d,0.23206305354676202,28.56,0
O126082,C10765,P209006,Electronics,157.26,0.0,1,Debit Card,2025-01-08,2025-01-13,North,Yes,2025-02-08,No longer needed,157.26,7.55,11.32,28,Male,157.26,1,157.26,0.0,157.26,0.0,5,26.0,2025-01-01,2025,2025Q1,Wednesday,1,26-35,$100-250,0%,4-5d,0.07198270380261987,0.0,0
O126083,C13475,P243926,Sports,108.92,0.05,1,Debit Card,2023-09-25,2023-09-29,North,No,,Not Returned,103.47,6.01,25.03,54,Female,103.474,0,0.0,103.47,108.92,5.450000000000003,4,,2023-09-01,2023,2023Q3,Monday,9,46-55,$100-250,1-5%,4-5d,0.2419058664347154,25.03,1
O126084,C10772,P213582,Home,173.6,0.05,1,Debit Card,2025-06-25,2025-06-29,West,No,,Not Returned,164.92,9.81,36.37,25,Female,164.92,0,0.0,164.92,173.6,8.680000000000007,4,,2025-06-01,2025,2025Q2,Wednesday,6,18-25,$100-250,1-5%,4-5d,0.22053116662624303,36.37,0
O126085,C17814,P226265,Beauty,11.55,0.2,1,Debit Card,2024-11-08,2024-11-12,North,No,,Not Returned,9.24,3.67,0.49,26,Female,9.24,0,0.0,9.24,11.55,2.3100000000000005,4,,2024-11-01,2024,2024Q4,Friday,11,26-35,<$20,11-20%,4-5d,0.053030303030303025,0.49,0
O126086,C13857,P215908,Toys,8.5,0.0,2,Debit Card,2025-07-24,2025-07-28,South,No,,Not Returned,17.0,3.19,3.61,52,Female,17.0,0,0.0,17.0,17.0,0.0,4,,2025-07-01,2025,2025Q3,Thursday,7,46-55,<$20,0%,4-5d,0.21235294117647058,3.61,0
O126087,C17735,P205629,Fashion,16.9,0.1,4,Credit Card,2025-05-16,2025-05-20,West,No,,Not Returned,60.84,6.01,15.28,43,Male,60.839999999999996,0,0.0,60.84,67.6,6.759999999999991,4,,2025-05-01,2025,2025Q2,Friday,5,36-45,<$20,6-10%,4-5d,0.2511505588428665,15.28,0
O126088,C16239,P218870,Home,326.21,0.05,1,Credit Card,2025-04-05,2025-04-11,East,No,,Not Returned,309.9,8.37,78.4,51,Male,309.8995,0,0.0,309.9,326.21,16.310000000000002,6,,2025-04-01,2025,2025Q2,Saturday,4,46-55,$250-500,1-5%,6-7d,0.2529848338173605,78.4,0
O126089,C13185,P218049,Sports,20.54,0.3,1,Credit Card,2024-01-27,2024-01-31,West,No,,Not Returned,14.38,4.11,0.2,27,Female,14.377999999999998,0,0.0,14.38,20.54,6.159999999999998,4,,2024-01-01,2024,2024Q1,Saturday,1,26-35,$20-50,21-30%,4-5d,0.013908205841446454,0.2,0
O126090,C15082,P210827,Grocery,4.72,0.0,3,Debit Card,2023-09-27,2023-10-03,South,No,,Not Returned,14.16,4.48,-3.35,30,Female,14.16,0,0.0,14.16,14.16,0.0,6,,2023-09-01,2023,2023Q3,Wednesday,9,26-35,<$20,0%,6-7d,-0.2365819209039548,-3.35,1
O126091,C16105,P203986,Fashion,53.15,0.2,1,PayPal,2024-01-30,2024-02-02,North,No,,Not Returned,42.52,6.02,8.86,55,Male,42.52,0,0.0,42.52,53.15,10.629999999999995,3,,2024-01-01,2024,2024Q1,Tuesday,1,46-55,$50-100,11-20%,0-3d,0.20837253057384758,8.86,0
O126092,C17596,P240954,Beauty,18.44,0.0,1,Credit Card,2025-02-16,2025-02-22,South,No,,Not Returned,18.44,4.7,3.6,44,Male,18.44,0,0.0,18.44,18.44,0.0,6,,2025-02-01,2025,2025Q1,Sunday,2,36-45,<$20,0%,6-7d,0.19522776572668113,3.6,0
O126093,C10539,P201823,Grocery,2.69,0.0,1,COD,2024-08-11,2024-08-15,North,No,,Not Returned,2.69,1.3,-1.08,56,Male,2.69,0,0.0,2.69,2.69,0.0,4,,2024-08-01,2024,2024Q3,Sunday,8,56-69,<$20,0%,4-5d,-0.40148698884758366,-1.08,0
O126094,C17985,P221720,Sports,43.61,0.0,1,COD,2025-09-11,2025-09-14,Central,No,,Not Returned,43.61,5.31,7.77,60,Female,43.61,0,0.0,43.61,43.61,0.0,3,,2025-09-01,2025,2025Q3,Thursday,9,56-69,$20-50,0%,0-3d,0.17817014446227927,7.77,1
O126095,C12049,P220472,Grocery,7.91,0.0,1,UPI,2025-05-08,2025-05-13,Central,No,,Not Returned,7.91,2.86,-2.23,66,Female,7.91,0,0.0,7.91,7.91,0.0,5,,2025-05-01,2025,2025Q2,Thursday,5,56-69,<$20,0%,4-5d,-0.28192161820480405,-2.23,0
O126096,C13283,P200610,Grocery,42.96,0.05,1,Debit Card,2024-05-26,2024-05-30,Central,No,,Not Returned,40.81,5.87,-2.61,43,Female,40.812,0,0.0,40.81,42.96,2.1499999999999986,4,,2024-05-01,2024,2024Q2,Sunday,5,36-45,$20-50,1-5%,4-5d,-0.06395491301151678,-2.61,0
O126097,C14675,P225911,Grocery,7.63,0.05,1,Credit Card,2024-11-13,2024-11-17,West,No,,Not Returned,7.25,2.85,-2.27,53,Male,7.2485,0,0.0,7.25,7.63,0.3799999999999999,4,,2024-11-01,2024,2024Q4,Wednesday,11,46-55,<$20,1-5%,4-5d,-0.31310344827586206,-2.27,0
O126098,C11663,P236636,Sports,22.1,0.0,1,Debit Card,2023-11-16,2023-11-20,West,No,,Not Returned,22.1,5.13,1.5,36,Female,22.1,0,0.0,22.1,22.1,0.0,4,,2023-11-01,2023,2023Q4,Thursday,11,36-45,$20-50,0%,4-5d,0.06787330316742081,1.5,0
O126099,C16476,P220709,Beauty,90.92,0.0,1,UPI,2025-06-05,2025-06-10,South,No,,Not Returned,90.92,6.63,34.28,29,Male,90.92,0,0.0,90.92,90.92,0.0,5,,2025-06-01,2025,2025Q2,Thursday,6,26-35,$50-100,0%,4-5d,0.3770347558293005,34.28,0
O126100,C11047,P211884,Electronics,234.99,0.0,1,COD,2024-07-13,2024-07-18,East,Yes,2024-07-27,No longer needed,234.99,6.62,21.58,62,Male,234.99,1,234.99,0.0,234.99,0.0,5,9.0,2024-07-01,2024,2024Q3,Saturday,7,56-69,$100-250,0%,4-5d,0.09183369505085322,0.0,0
O126101,C13836,P220819,Fashion,12.4,0.0,1,Credit Card,2024-08-04,2024-08-10,East,No,,Not Returned,12.4,4.31,0.03,64,Male,12.4,0,0.0,12.4,12.4,0.0,6,,2024-08-01,2024,2024Q3,Sunday,8,56-69,<$20,0%,6-7d,0.002419354838709677,0.03,0
O126102,C13439,P237713,Fashion,51.43,0.05,1,PayPal,2025-09-07,2025-09-12,West,No,,Not Returned,48.86,4.34,12.76,21,Male,48.8585,0,0.0,48.86,51.43,2.5700000000000003,5,,2025-09-01,2025,2025Q3,Sunday,9,18-25,$50-100,1-5%,4-5d,0.2611543184609087,12.76,1
O126103,C16885,P221556,Electronics,587.27,0.05,1,UPI,2023-11-25,2023-11-28,North,No,,Not Returned,557.91,10.52,56.43,45,Female,557.9064999999999,0,0.0,557.91,587.27,29.360000000000014,3,,2023-11-01,2023,2023Q4,Saturday,11,36-45,$500+,1-5%,0-3d,0.10114534602355219,56.43,0
O126104,C10505,P246676,Electronics,452.9,0.0,1,Debit Card,2025-03-10,2025-03-13,Central,No,,Not Returned,452.9,9.89,44.46,44,Female,452.9,0,0.0,452.9,452.9,0.0,3,,2025-03-01,2025,2025Q1,Monday,3,36-45,$250-500,0%,0-3d,0.09816736586442924,44.46,0
O126105,C17143,P249493,Fashion,23.35,0.2,1,Credit Card,2024-04-30,2024-05-04,South,No,,Not Returned,18.68,5.02,1.52,56,Female,18.680000000000003,0,0.0,18.68,23.35,4.670000000000002,4,,2024-04-01,2024,2024Q2,Tuesday,4,56-69,$20-50,11-20%,4-5d,0.08137044967880086,1.52,0
O126106,C13247,P213222,Electronics,138.75,0.05,2,Credit Card,2024-08-14,2024-08-19,Central,No,,Not Returned,263.62,7.7,23.93,53,Female,263.625,0,0.0,263.62,277.5,13.879999999999995,5,,2024-08-01,2024,2024Q3,Wednesday,8,46-55,$100-250,1-5%,4-5d,0.09077459980274638,23.93,0
O126107,C13500,P221067,Electronics,746.99,0.3,1,UPI,2023-11-29,2023-12-05,West,No,,Not Returned,522.89,10.18,52.57,34,Female,522.893,0,0.0,522.89,746.99,224.10000000000002,6,,2023-11-01,2023,2023Q4,Wednesday,11,26-35,$500+,21-30%,6-7d,0.10053739792308133,52.57,0
O126108,C11910,P211018,Electronics,120.04,0.0,1,Credit Card,2024-11-28,2024-12-04,East,No,,Not Returned,120.04,7.38,7.02,68,Male,120.04,0,0.0,120.04,120.04,0.0,6,,2024-11-01,2024,2024Q4,Thursday,11,56-69,$100-250,0%,6-7d,0.058480506497834046,7.02,0
O126109,C10732,P236599,Home,196.15,0.1,1,COD,2025-05-04,2025-05-08,North,No,,Not Returned,176.54,7.04,42.39,46,Male,176.535,0,0.0,176.54,196.15,19.610000000000014,4,,2025-05-01,2025,2025Q2,Sunday,5,46-55,$100-250,6-10%,4-5d,0.24011555454854425,42.39,0
O126110,C13513,P202379,Toys,2.46,0.0,1,Debit Card,2025-06-10,2025-06-15,East,No,,Not Returned,2.46,1.96,-0.98,43,Female,2.46,0,0.0,2.46,2.46,0.0,5,,2025-06-01,2025,2025Q2,Tuesday,6,36-45,<$20,0%,4-5d,-0.3983739837398374,-0.98,0
O126111,C11571,P222489,Toys,12.7,0.0,1,Credit Card,2025-02-13,2025-02-19,West,No,,Not Returned,12.7,3.78,1.3,42,Male,12.7,0,0.0,12.7,12.7,0.0,6,,2025-02-01,2025,2025Q1,Thursday,2,36-45,<$20,0%,6-7d,0.10236220472440946,1.3,0
O126112,C14609,P246158,Grocery,56.23,0.0,1,COD,2024-01-27,2024-01-31,Central,No,,Not Returned,56.23,7.02,-2.52,40,Female,56.23,0,0.0,56.23,56.23,0.0,4,,2024-01-01,2024,2024Q1,Saturday,1,36-45,$50-100,0%,4-5d,-0.044815934554508274,-2.52,0
O126113,C12942,P248071,Sports,108.8,0.0,1,Credit Card,2024-03-27,2024-03-31,West,No,,Not Returned,108.8,6.6,26.04,44,Male,108.8,0,0.0,108.8,108.8,0.0,4,,2024-03-01,2024,2024Q1,Wednesday,3,36-45,$100-250,0%,4-5d,0.23933823529411766,26.04,0
O126114,C14456,P212394,Fashion,23.29,0.0,1,Debit Card,2024-05-06,2024-05-12,East,No,,Not Returned,23.29,5.34,2.81,65,Female,23.29,0,0.0,23.29,23.29,0.0,6,,2024-05-01,2024,2024Q2,Monday,5,56-69,$20-50,0%,6-7d,0.12065264061829112,2.81,0
O126115,C12321,P214417,Sports,128.31,0.1,1,Debit Card,2025-04-22,2025-04-27,East,No,,Not Returned,115.48,6.63,28.01,23,Female,115.479,0,0.0,115.48,128.31,12.829999999999998,5,,2025-04-01,2025,2025Q2,Tuesday,4,18-25,$100-250,6-10%,4-5d,0.2425528229996536,28.01,0
O126116,C16320,P227849,Sports,52.86,0.1,2,UPI,2024-07-04,2024-07-08,West,No,,Not Returned,95.15,6.22,22.33,23,Male,95.148,0,0.0,95.15,105.72,10.569999999999993,4,,2024-07-01,2024,2024Q3,Thursday,7,18-25,$50-100,6-10%,4-5d,0.23468208092485546,22.33,0
O126117,C13335,P235207,Beauty,71.46,0.0,1,Credit Card,2024-05-18,2024-05-23,South,No,,Not Returned,71.46,7.19,24.97,26,Female,71.46,0,0.0,71.46,71.46,0.0,5,,2024-05-01,2024,2024Q2,Saturday,5,26-35,$50-100,0%,4-5d,0.3494262524489225,24.97,0
O126118,C17353,P224290,Toys,7.27,0.0,2,Credit Card,2025-08-13,2025-08-17,West,No,,Not Returned,14.54,4.3,1.52,20,Female,14.54,0,0.0,14.54,14.54,0.0,4,,2025-08-01,2025,2025Q3,Wednesday,8,18-25,<$20,0%,4-5d,0.10453920220082531,1.52,0
O126119,C14622,P215115,Electronics,175.33,0.2,1,UPI,2023-10-02,2023-10-07,East,No,,Not Returned,140.26,9.06,7.77,55,Female,140.264,0,0.0,140.26,175.33,35.07000000000002,5,,2023-10-01,2023,2023Q4,Monday,10,46-55,$100-250,11-20%,4-5d,0.05539711963496364,7.77,0
O126120,C17056,P232752,Beauty,31.59,0.05,1,Wallet,2023-12-02,2023-12-06,West,No,,Not Returned,30.01,5.54,7.96,66,Female,30.010499999999997,0,0.0,30.01,31.59,1.5799999999999983,4,,2023-12-01,2023,2023Q4,Saturday,12,56-69,$20-50,1-5%,4-5d,0.2652449183605465,7.96,0
O126121,C14374,P246402,Home,218.85,0.0,1,Wallet,2024-09-12,2024-09-17,South,No,,Not Returned,218.85,9.19,52.09,56,Male,218.85,0,0.0,218.85,218.85,0.0,5,,2024-09-01,2024,2024Q3,Thursday,9,56-69,$100-250,0%,4-5d,0.23801690655700253,52.09,0
O126122,C12753,P244499,Toys,18.9,0.0,1,Credit Card,2024-11-16,2024-11-19,North,No,,Not Returned,18.9,4.43,3.13,39,Male,18.9,0,0.0,18.9,18.9,0.0,3,,2024-11-01,2024,2024Q4,Saturday,11,36-45,<$20,0%,0-3d,0.16560846560846562,3.13,0
O126123,C17365,P224241,Electronics,160.98,0.0,1,Debit Card,2025-09-07,2025-09-13,East,No,,Not Returned,160.98,9.52,9.8,51,Female,160.98,0,0.0,160.98,160.98,0.0,6,,2025-09-01,2025,2025Q3,Sunday,9,46-55,$100-250,0%,6-7d,0.060877127593489885,9.8,1
O126124,C11372,P249021,Fashion,46.85,0.0,1,Credit Card,2023-11-07,2023-11-12,West,No,,Not Returned,46.85,6.13,10.27,55,Female,46.85,0,0.0,46.85,46.85,0.0,5,,2023-11-01,2023,2023Q4,Tuesday,11,46-55,$20-50,0%,4-5d,0.21921024546424758,10.27,0
O126125,C16042,P238197,Beauty,9.06,0.05,1,UPI,2025-02-05,2025-02-11,South,No,,Not Returned,8.61,4.88,-1.01,50,Female,8.607,0,0.0,8.61,9.06,0.45000000000000107,6,,2025-02-01,2025,2025Q1,Wednesday,2,46-55,<$20,1-5%,6-7d,-0.11730545876887341,-1.01,0
O126126,C11444,P249623,Grocery,1.78,0.0,1,UPI,2024-05-25,2024-05-28,North,No,,Not Returned,1.78,1.19,-1.05,32,Female,1.78,0,0.0,1.78,1.78,0.0,3,,2024-05-01,2024,2024Q2,Saturday,5,26-35,<$20,0%,0-3d,-0.5898876404494382,-1.05,0
O126127,C13376,P224443,Electronics,869.51,0.0,1,Credit Card,2023-10-26,2023-10-30,North,No,,Not Returned,869.51,10.02,94.32,66,Female,869.51,0,0.0,869.51,869.51,0.0,4,,2023-10-01,2023,2023Q4,Thursday,10,56-69,$500+,0%,4-5d,0.10847488815539787,94.32,0
O126128,C16207,P236533,Sports,74.52,0.0,1,UPI,2025-02-05,2025-02-12,East,No,,Not Returned,74.52,7.22,15.14,54,Female,74.52,0,0.0,74.52,74.52,0.0,7,,2025-02-01,2025,2025Q1,Wednesday,2,46-55,$50-100,0%,6-7d,0.20316693505099304,15.14,0
O126129,C10289,P212361,Fashion,37.18,0.05,4,Credit Card,2024-06-14,2024-06-19,South,No,,Not Returned,141.28,6.44,43.01,51,Male,141.284,0,0.0,141.28,148.72,7.439999999999998,5,,2024-06-01,2024,2024Q2,Friday,6,46-55,$20-50,1-5%,4-5d,0.3044309173272933,43.01,0
O126130,C12065,P224296,Electronics,493.83,0.15,1,Credit Card,2023-09-20,2023-09-23,Central,No,,Not Returned,419.76,8.75,41.62,40,Male,419.7555,0,0.0,419.76,493.83,74.07,3,,2023-09-01,2023,2023Q3,Wednesday,9,36-45,$250-500,11-20%,0-3d,0.09915189632170764,41.62,1
O126131,C10063,P208845,Home,118.11,0.0,2,Debit Card,2025-05-19,2025-05-23,West,No,,Not Returned,236.22,8.07,58.07,34,Female,236.22,0,0.0,236.22,236.22,0.0,4,,2025-05-01,2025,2025Q2,Monday,5,26-35,$100-250,0%,4-5d,0.24583015832698332,58.07,0
O126132,C13945,P213747,Beauty,17.84,0.0,1,Debit Card,2024-02-20,2024-02-26,South,No,,Not Returned,17.84,4.7,3.33,34,Male,17.84,0,0.0,17.84,17.84,0.0,6,,2024-02-01,2024,2024Q1,Tuesday,2,26-35,<$20,0%,6-7d,0.18665919282511212,3.33,0
O126133,C10329,P249613,Toys,33.13,0.15,1,COD,2024-10-04,2024-10-07,North,No,,Not Returned,28.16,4.34,6.92,19,Male,28.160500000000003,0,0.0,28.16,33.13,4.970000000000002,3,,2024-10-01,2024,2024Q4,Friday,10,18-25,$20-50,11-20%,0-3d,0.24573863636363635,6.92,0
O126134,C15989,P217557,Beauty,18.79,0.05,1,UPI,2023-12-18,2023-12-21,Central,No,,Not Returned,17.85,2.95,5.08,56,Female,17.850499999999997,0,0.0,17.85,18.79,0.9399999999999977,3,,2023-12-01,2023,2023Q4,Monday,12,56-69,<$20,1-5%,0-3d,0.284593837535014,5.08,0
O126135,C14858,P201667,Home,331.1,0.0,1,UPI,2024-09-08,2024-09-12,North,No,,Not Returned,331.1,8.65,84.06,26,Male,331.1,0,0.0,331.1,331.1,0.0,4,,2024-09-01,2024,2024Q3,Sunday,9,26-35,$250-500,0%,4-5d,0.253881002718212,84.06,0
O126136,C11963,P246963,Fashion,22.98,0.0,1,COD,2024-07-20,2024-07-25,West,No,,Not Returned,22.98,4.26,3.78,30,Female,22.98,0,0.0,22.98,22.98,0.0,5,,2024-07-01,2024,2024Q3,Saturday,7,26-35,$20-50,0%,4-5d,0.16449086161879894,3.78,0
O126137,C13088,P231034,Fashion,6.68,0.2,1,COD,2024-09-06,2024-09-11,East,No,,Not Returned,5.34,3.16,-1.29,26,Male,5.344,0,0.0,5.34,6.68,1.3399999999999999,5,,2024-09-01,2024,2024Q3,Friday,9,26-35,<$20,11-20%,4-5d,-0.24157303370786518,-1.29,0
O126138,C12490,P214143,Toys,5.18,0.0,1,PayPal,2024-03-04,2024-03-10,East,No,,Not Returned,5.18,3.31,-1.24,33,Female,5.18,0,0.0,5.18,5.18,0.0,6,,2024-03-01,2024,2024Q1,Monday,3,26-35,<$20,0%,6-7d,-0.2393822393822394,-1.24,0
O126139,C10140,P203321,Electronics,605.81,0.15,2,PayPal,2023-10-20,2023-10-25,Central,No,,Not Returned,1029.88,11.64,111.95,48,Male,1029.877,0,0.0,1029.88,1211.62,181.73999999999978,5,,2023-10-01,2023,2023Q4,Friday,10,46-55,$500+,11-20%,4-5d,0.10870198469724628,111.95,0
